ID or #		Start	End
gene414		442581	443192
gene415		443192	443842
gene416		444078	444743
gene417		444827	445801
gene418		445798	446205
gene419		446249	447067
gene420		447238	448401
gene421		448482	449429
gene422		449690	450646
gene423		450656	452632
gene424		452647	453729
gene425		453740	454813
gene426		454987	455769
gene427		455766	456800
gene428		456797	457801
gene429		458274	459068
gene430		459079	459951
gene431		459948	461066
gene432		461068	462111
gene433		462185	462838
gene434		462848	463651
gene435		463741	464631
gene436		464855	466054
gene437		466134	466535
gene438		466542	469187
gene439		469194	470036
gene440		470287	471384
gene441		471417	472136
gene442		472183	473169
gene443		473195	474145
gene444		474142	475026
gene445		475030	476526
gene446		476587	477540
gene447		477576	478016
gene448		478244	479422
gene449		479470	480270
gene450		480267	481307
gene451		481304	482308
gene452		482476	483453
gene453		483781	485928
gene454		486040	486333
gene455		486141	487289
gene456		487758	488336
gene457		488557	490131
gene458		490128	490703
gene459		490715	491281
gene460		491472	492239
gene461		492281	493075
gene462		493395	493973
gene463		493970	495172
gene465		497401	499359
gene467		501245	501910
gene468		501907	503259
gene469		503437	504996
gene470		505061	505534
gene471		505826	506194
gene472		506295	506627
gene473		506714	507595
gene474		507715	508935
gene475		508932	509357
gene476		509406	510614
gene477		510680	511465
gene478		511482	512204
gene479		512299	513240
gene480		513468	514433
gene481		514445	515629
gene482		515634	516269
gene483		516266	517546
gene484		517543	518538
gene485		518535	519203
gene487		520255	520992
gene488		521046	522347
gene489		522357	522977
gene490		522987	523970
gene491		524145	524915
gene492		524927	525784
gene493		525796	526722
gene494		527231	528094
gene495		528164	528904
gene496		528909	529589
gene497		529593	530258
gene498		530296	531222
gene499		531235	532692
gene500		532689	533330
gene501		533327	534256
gene502		534253	534861
gene503		535219	536508
gene505		537525	538616
gene506		538613	539614
gene507		539611	540390
gene508		540413	541099
gene509		541096	541494
gene513		547466	547996
gene514		547993	549510
gene515		549562	550053
gene516		550086	550793
gene517		550793	552658
gene518		552622	553620
gene519		553614	554843
gene520		554836	555288
gene521		555297	556625
gene522		556690	558051
gene524		561562	562053
gene525		562063	564366
gene527		566791	567639
gene528		567643	568389
gene529		568532	569296
gene530		569293	570219
gene531		570216	570626
gene532		570626	572137
gene534		575170	575628
gene535		575630	577798
gene536		577820	579061
gene537		579125	580141
gene538		580176	581159
gene539		581156	582166
gene540		582159	583634
gene541		583851	584789
gene542		584793	586322
gene543		586352	586660
gene544		587083	588405
gene545		588614	589222
gene546		589356	589709
gene547		589709	590371
gene548		590368	591711
gene550		593360	594364
gene551		594499	595536
gene552		595543	596532
gene553		596537	597385
gene554		597387	598172
gene555		598216	599229
gene556		599523	601145
gene557		601149	602027
gene558		602038	603003
gene559		603069	604673
gene560		604763	606370
gene561		606532	608004
gene562		608012	609046
gene563		609070	609720
gene564		609797	610660
gene565		610665	612260
gene566		612257	613921
gene567		613988	615475
gene568		615513	616916
gene570		619190	620389
gene571		620593	621621
gene572		621673	622425
gene573		622498	624168
gene574		624206	630388
gene575		630985	633054
gene576		633008	633286
gene577		633384	634484
gene578		634618	634920
gene579		634975	635529
gene580		635584	635979
gene581		636449	638716
gene582		638868	639299
gene583		639292	640002
gene585		641093	642577
gene586		642665	642865
gene587		643014	646505
gene589		648142	650619
gene590		650612	651553
gene591		651550	653073
gene592		653092	654174
gene593		654174	655106
gene594		655153	656247
gene595		656475	657032
gene596		657065	658345
gene597		658350	659456
gene598		659453	660088
gene599		660348	661139
gene600		661269	663764
gene601		663999	664781
gene602		664774	665505
gene603		665502	666005
gene604		666062	667099
gene605		667148	668131
gene606		668346	668558
gene607		668567	670138
gene608		670202	670534
gene609		670531	671157
gene610		671350	672048
gene611		672045	672920
gene612		673174	673407
gene613		673407	674171
gene614		674168	674701
gene615		674703	675017
gene616		675014	675325
gene617		675339	675563
gene618		675560	676510
gene619		676618	677838
gene620		678040	678414
gene621		678504	679733
gene622		679748	680194
gene623		680191	680829
gene624		680829	681227
gene625		681250	681531
gene626		681706	683391
gene627		683499	684119
gene628		684191	685528
gene629		685745	686470
gene630		686736	687272
gene631		687402	688568
gene632		688657	690144
gene633		690311	691258
gene634		691298	691801
gene635		691785	692825
gene636		692968	694278
gene637		694440	695066
gene638		695125	695814
gene639		695811	698318
gene640		698320	698736
gene641		699059	700111
gene642		700112	701212
gene643		701300	702598
gene644		702698	704725
gene645		704742	704818
gene647		706548	708368
gene648		708492	708887
gene649		708887	709219
gene650		709216	709413
gene651		710445	710783
gene652		710917	711600
gene653		711607	712296
gene654		712490	713062
gene655		713187	713807
gene656		714525	722834
gene657		722951	723301
gene658		723944	725572
gene659		727054	727353
gene660		727571	728302
gene661		728480	728719
gene663		730303	730713
gene664		730755	731096
gene665		731464	732306
gene666		732401	732607
gene668		733544	733894
gene669		735111	736232
gene670		736513	737160
gene674		739403	740749
gene675		740758	741069
gene676		741066	741485
gene677		741697	742512
gene678		742534	742836
gene679		742840	743166
gene680		743300	743617
gene681		743670	743891
gene682		743884	744174
gene683		744384	745190
gene684		745245	746054
gene685		746067	746573
gene686		747125	747541
gene687		747545	748048
gene688		748513	748890
gene689		748893	750221
gene690		750218	750841
gene691		750838	751503
gene692		751763	753184
gene693		753448	754851
gene694		755275	755853
gene695		756665	757039
gene696		757562	758089
gene697		758273	759133
gene698		759134	759967
gene700		760909	761316
gene702		762591	762956
gene703		762946	763356
gene704		763763	764668
gene705		764787	766313
gene706		766355	767011
gene707		767008	767808
gene709		768699	769694
gene710		769762	771042
gene711		771039	771593
gene712		771798	772547
gene713		772807	773217
gene714		773439	774155
gene715		774413	779026
gene717		785323	788850
gene719		790167	791054
gene720		791108	791941
gene721		791941	792867
gene722		792995	794209
gene723		794257	795174
gene724		795171	795896
gene725		796023	797102
gene726		797835	798872
gene727		799187	800353
gene728		800591	801214
gene729		801322	803388
gene730		803449	803706
gene731		803814	804800
gene732		805374	806054
gene733		806157	806603
gene734		806840	807211
gene735		807600	808640
gene736		808643	809575
gene737		809572	810357
gene738		810357	811361
gene739		811358	812422
gene740		812445	813209
gene741		813339	814217
gene742		814250	815092
gene745		817184	818299
gene746		818296	819288
gene747		819285	820142
gene748		820139	820978
gene750		822302	823351
gene751		823410	824207
gene752		824204	825451
gene753		825464	826192
gene754		826266	827900
gene755		827992	828519
gene756		828826	830517
gene757		830552	832213
gene758		832475	832921
gene759		832918	833199
gene761		833681	835303
gene762		835300	835644
gene763		835644	838538
gene764		838858	839913
gene765		839985	840422
gene766		840434	841885
gene767		842210	843724
gene769		845126	846277
gene770		846444	847394
gene771		847491	848645
gene772		848822	849898
gene774		851888	854182
gene775		854236	854826
gene776		855137	855694
gene777		855887	856768
gene778		856811	857575
gene779		857694	858740
gene780		858822	860315
gene781		860324	861301
gene782		861314	862324
gene783		862321	863415
gene784		863419	864366
gene785		864363	865337
gene786		865349	867724
gene787		867901	868692
gene788		868720	869682
gene789		869686	870345
gene790		870342	871142
gene791		871139	871753
gene792		872050	873228
gene793		873585	874466
gene794		874559	875701
gene795		875974	876336
gene796		876414	876809
gene797		876818	878074
gene798		878405	878743
gene799		878814	879776
gene800		880247	881680
gene801		881677	882762
gene802		882749	884347
gene803		884950	885807
gene804		885800	887131
gene805		887183	887611
gene806		887864	888346
gene807		888359	889168
gene808		889223	890029
gene809		890398	890760
gene811		891548	891874
gene812		891878	892195
gene813		892202	893686
gene814		893702	894592
gene815		894592	899766
gene816		900022	900366
gene817		900288	900590
gene818		900754	901200
gene819		901298	901768
gene820		901880	902302
gene821		902299	902625
gene822		902636	903658
gene823		903740	904129
gene825		905608	907098
gene826		907098	907307
gene827		907304	909466
gene828		909466	910053
gene829		910251	910967
gene830		911080	911544
gene831		911914	912498
gene832		912718	913371
gene833		913368	913655
gene834		913652	914119
gene835		914116	914637
gene836		914774	915034
gene837		915031	915372
gene838		915658	916362
gene839		916719	916916
gene840		916913	917245
gene841		917248	917367
gene842		917427	917837
gene843		917856	918842
gene844		919486	920595
gene845		920826	921080
gene846		921229	921537
gene847		921843	922559
gene848		922803	923801
gene849		923865	923940
gene850		924325	925119
gene851		925160	926488
gene852		926493	926918
gene853		926940	929573
gene854		929652	930626
gene855		930774	931634
gene856		931960	932862
gene857		932884	933177
gene858		933170	934063
gene859		934330	935847
gene860		935848	936339
gene861		936336	937280
gene862		937519	937716
gene863		938143	939228
gene864		939206	940612
gene865		941208	942521
gene2		2976	4091
gene3		4216	5670
gene4		6361	7323
gene5		7374	8312
gene6		8376	8939
gene7		8943	9983
gene8		9980	10831
gene9		10828	11718
gene10		11693	12475
gene11		12842	13567
gene12		13769	14605
gene13		14738	15331
gene14		15354	16652
gene15		16649	18823
gene16		18938	20710
gene17		20963	25648
gene19		29134	29772
gene20		29777	30286
gene21		30361	31134
gene22		31092	31967
gene23		31971	32804
gene24		32806	33810
gene25		34238	35137
gene26		35858	36484
gene27		36635	37144
gene28		37658	38068
gene29		38226	38678
gene30		38843	39430
gene31		39522	40628
gene32		41323	42099
gene33		42634	42837
gene34		43175	44008
gene35		44048	44836
gene36		45840	46589
gene37		46629	47489
gene38		47898	48743
gene39		48833	49198
gene40		49195	49602
gene41		49599	50387
gene42		50670	51698
gene43		51698	52714
gene44		52764	53939
gene45		53941	55437
gene46		55455	56495
gene47		56601	57782
gene48		57804	58550
gene49		59093	59803
gene50		59815	60720
gene51		60710	61663
gene52		61744	63300
gene53		63440	64171
gene56		66691	66981
gene57		67149	67832
gene58		69023	70225
gene59		70929	71270
gene60		71267	71668
gene66		79343	79975
gene68		81406	82302
gene69		84729	85592
gene72		91755	92606
gene73		92603	94096
gene75		95044	95727
gene76		95981	96346
gene77		96343	96783
gene79		99745	100365
gene80		100650	101654
gene81		101774	102826
gene82		102851	103540
gene83		103630	104952
gene84		105068	106009
gene85		106191	107492
gene86		108095	109453
gene87		109611	110603
gene88		110604	112859
gene89		112923	113723
gene0		124	564
gene1		793	1728
gene3		3569	4414
gene4		4532	5002
gene5		5078	6004
gene9		8414	8959
gene10		8962	9594
gene11		9597	10361
gene12		10453	11193
gene13		11278	11934
gene14		13176	14048
gene15		14048	15985
gene16		15989	16852
gene17		16895	19270
gene18		19401	20375
gene19		20372	20869
gene20		21204	22181
gene21		22379	22801
gene22		22926	23726
gene23		23883	24281
gene24		24311	24721
gene25		25268	25591
gene27		31211	31726
gene28		31884	32120
gene29		33153	33881
